order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0000472,HORD000147,PRD0816,2,211.9,423.8
HITM0000473,HORD000148,PRD0314,1,611.18,611.18
HITM0000474,HORD000148,PRD0907,1,60.75,60.75
HITM0000475,HORD000149,PRD0934,2,1797.41,3594.82
HITM0000476,HORD000149,PRD0901,1,1649.8,1649.8
HITM0000477,HORD000149,PRD0304,1,969.28,969.28
HITM0000478,HORD000150,PRD0635,1,475.82,475.82
HITM0000479,HORD000150,PRD0560,1,114.38,114.38
HITM0000480,HORD000150,PRD0752,1,1432.08,1432.08
HITM0000481,HORD000151,PRD0535,1,992.5,992.5
HITM0000482,HORD000151,PRD0534,1,459.7,459.7
HITM0000483,HORD000151,PRD0393,2,1454.74,2909.48
HITM0000484,HORD000152,PRD0592,1,1152.46,1152.46
HITM0000485,HORD000152,PRD0599,1,1008.74,1008.74
HITM0000486,HORD000153,PRD0567,1,69.51,69.51
HITM0000487,HORD000153,PRD0121,2,1415.78,2831.56
HITM0000488,HORD000153,PRD0646,1,525.73,525.73
HITM0000489,HORD000153,PRD0353,1,1448.25,1448.25
HITM0000490,HORD000154,PRD0303,1,922.23,922.23
HITM0000491,HORD000154,PRD0276,1,670.27,670.27
HITM0000492,HORD000154,PRD0867,1,1696.54,1696.54
HITM0000493,HORD000155,PRD0013,2,291.07,582.14
HITM0000494,HORD000155,PRD0320,2,28.7,57.4
HITM0000495,HORD000155,PRD0008,1,751.87,751.87
HITM0000496,HORD000156,PRD0353,1,1448.25,1448.25
HITM0000497,HORD000156,PRD0458,1,224.27,224.27
HITM0000498,HORD000156,PRD0052,1,502.9,502.9
HITM0000499,HORD000156,PRD0809,1,155.22,155.22
HITM0000500,HORD000157,PRD0884,1,1284.0,1284.0
HITM0000501,HORD000157,PRD0318,1,656.01,656.01
HITM0000502,HORD000157,PRD0566,2,242.05,484.1
HITM0000503,HORD000158,PRD0011,1,933.48,933.48
HITM0000504,HORD000158,PRD0616,1,242.48,242.48
HITM0000505,HORD000158,PRD0959,1,206.84,206.84
HITM0000506,HORD000159,PRD0320,1,28.7,28.7
HITM0000507,HORD000159,PRD0375,1,1092.09,1092.09
HITM0000508,HORD000159,PRD0570,1,337.54,337.54
HITM0000509,HORD000160,PRD0705,1,369.85,369.85
HITM0000510,HORD000160,PRD0423,1,371.68,371.68
HITM0000511,HORD000160,PRD0442,1,327.53,327.53
HITM0000512,HORD000160,PRD0963,2,541.41,1082.82
HITM0000513,HORD000160,PRD0456,1,700.91,700.91
HITM0000514,HORD000161,PRD0546,1,180.12,180.12
HITM0000515,HORD000161,PRD0960,2,17.08,34.16
HITM0000516,HORD000161,PRD0250,1,184.24,184.24
HITM0000517,HORD000161,PRD0492,1,1140.56,1140.56
HITM0000518,HORD000162,PRD0729,1,348.79,348.79
HITM0000519,HORD000162,PRD0349,2,1289.14,2578.28
HITM0000520,HORD000163,PRD0431,1,2819.89,2819.89
HITM0000521,HORD000163,PRD0971,1,1081.7,1081.7
HITM0000522,HORD000163,PRD0100,1,252.99,252.99
HITM0000523,HORD000163,PRD0349,1,1289.14,1289.14
HITM0000524,HORD000163,PRD0240,1,73.63,73.63
HITM0000525,HORD000164,PRD0333,1,741.56,741.56
HITM0000526,HORD000164,PRD0400,2,124.47,248.94
HITM0000527,HORD000165,PRD0013,1,291.07,291.07
HITM0000528,HORD000165,PRD0347,1,339.84,339.84
HITM0000529,HORD000166,PRD0832,2,1674.37,3348.74
HITM0000530,HORD000166,PRD0805,2,503.71,1007.42
HITM0000531,HORD000166,PRD0325,1,325.22,325.22
HITM0000532,HORD000166,PRD0193,2,890.72,1781.44
HITM0000533,HORD000166,PRD0833,1,1527.84,1527.84
HITM0000534,HORD000167,PRD0575,1,711.89,711.89
HITM0000535,HORD000167,PRD0835,1,482.69,482.69
HITM0000536,HORD000167,PRD0069,1,1254.78,1254.78
HITM0000537,HORD000168,PRD0405,2,406.75,813.5
HITM0000538,HORD000168,PRD0697,1,1839.57,1839.57
HITM0000539,HORD000168,PRD0359,2,329.3,658.6
HITM0000540,HORD000168,PRD0894,2,1997.25,3994.5
HITM0000541,HORD000169,PRD0846,1,428.47,428.47
HITM0000542,HORD000170,PRD0611,1,2190.89,2190.89
HITM0000543,HORD000170,PRD0158,2,289.48,578.96
HITM0000544,HORD000171,PRD0177,1,2318.68,2318.68
HITM0000545,HORD000171,PRD0623,3,857.91,2573.73
HITM0000546,HORD000171,PRD0536,1,430.74,430.74
HITM0000547,HORD000171,PRD0320,2,28.7,57.4
HITM0000548,HORD000172,PRD0959,1,206.84,206.84
HITM0000549,HORD000172,PRD0620,1,23.82,23.82
HITM0000550,HORD000173,PRD0029,1,853.57,853.57
HITM0000551,HORD000173,PRD0992,1,309.63,309.63
HITM0000552,HORD000173,PRD0095,1,894.84,894.84
HITM0000553,HORD000174,PRD0859,1,883.33,883.33
HITM0000554,HORD000174,PRD0368,1,567.82,567.82
HITM0000555,HORD000174,PRD0928,1,732.49,732.49
HITM0000556,HORD000175,PRD0422,2,1010.5,2021.0
HITM0000557,HORD000175,PRD0964,1,3887.56,3887.56
HITM0000558,HORD000175,PRD0222,1,761.26,761.26
HITM0000559,HORD000175,PRD0848,1,227.53,227.53
HITM0000560,HORD000175,PRD0665,1,480.38,480.38
HITM0000561,HORD000176,PRD0135,3,1050.45,3151.35
HITM0000562,HORD000176,PRD0728,1,1077.83,1077.83
HITM0000563,HORD000177,PRD0698,1,664.05,664.05
HITM0000564,HORD000177,PRD0608,1,200.97,200.97
HITM0000565,HORD000177,PRD0258,1,114.0,114.0
HITM0000566,HORD000177,PRD0592,1,1152.46,1152.46
HITM0000567,HORD000178,PRD0458,1,224.27,224.27
HITM0000568,HORD000178,PRD0743,1,718.63,718.63
HITM0000569,HORD000178,PRD0430,1,54.36,54.36
HITM0000570,HORD000178,PRD0637,1,2406.77,2406.77
HITM0000571,HORD000178,PRD0240,1,73.63,73.63
HITM0000572,HORD000179,PRD0140,1,211.53,211.53
HITM0000573,HORD000179,PRD0460,3,354.28,1062.84
HITM0000574,HORD000179,PRD0531,2,1957.27,3914.54
HITM0000575,HORD000180,PRD0783,1,962.73,962.73
HITM0000576,HORD000180,PRD0400,2,124.47,248.94
HITM0000577,HORD000180,PRD0862,2,750.64,1501.28
HITM0000578,HORD000180,PRD0818,2,184.36,368.72
HITM0000579,HORD000180,PRD0976,1,554.65,554.65
HITM0000580,HORD000181,PRD0903,1,1209.05,1209.05
HITM0000581,HORD000181,PRD0769,1,633.25,633.25
HITM0000582,HORD000181,PRD0574,1,1591.27,1591.27
HITM0000583,HORD000181,PRD0826,1,774.78,774.78
HITM0000584,HORD000181,PRD0870,1,96.68,96.68
HITM0000585,HORD000182,PRD0409,1,607.08,607.08
HITM0000586,HORD000182,PRD0011,1,933.48,933.48
HITM0000587,HORD000182,PRD0476,1,336.11,336.11
HITM0000588,HORD000183,PRD0820,3,149.51,448.53
HITM0000589,HORD000183,PRD0251,1,1750.4,1750.4
HITM0000590,HORD000183,PRD0849,1,1072.65,1072.65
HITM0000591,HORD000184,PRD0014,1,2216.59,2216.59
HITM0000592,HORD000184,PRD0756,1,389.58,389.58
HITM0000593,HORD000184,PRD0502,1,1155.49,1155.49
HITM0000594,HORD000184,PRD0233,1,942.53,942.53
HITM0000595,HORD000185,PRD0803,1,395.35,395.35
HITM0000596,HORD000185,PRD0899,1,1454.64,1454.64
HITM0000597,HORD000186,PRD0733,1,281.18,281.18
HITM0000598,HORD000187,PRD0070,2,168.22,336.44
HITM0000599,HORD000187,PRD0833,1,1527.84,1527.84
HITM0000600,HORD000187,PRD0616,1,242.48,242.48
HITM0000601,HORD000188,PRD0594,1,2621.32,2621.32
HITM0000602,HORD000188,PRD0055,1,1019.33,1019.33
HITM0000603,HORD000188,PRD0436,1,839.37,839.37
HITM0000604,HORD000189,PRD0770,1,376.65,376.65
HITM0000605,HORD000189,PRD0405,1,406.75,406.75
HITM0000606,HORD000189,PRD0490,1,82.32,82.32
HITM0000607,HORD000190,PRD0821,1,1210.81,1210.81
HITM0000608,HORD000190,PRD0673,1,666.78,666.78
HITM0000609,HORD000190,PRD0772,1,356.92,356.92
HITM0000610,HORD000191,PRD0784,1,3166.81,3166.81
HITM0000611,HORD000191,PRD0848,1,227.53,227.53
HITM0000612,HORD000191,PRD0724,1,1568.29,1568.29
HITM0000613,HORD000191,PRD0888,1,240.68,240.68
HITM0000614,HORD000191,PRD0009,1,72.9,72.9
HITM0000615,HORD000192,PRD0746,1,367.02,367.02
HITM0000616,HORD000192,PRD0398,2,135.19,270.38
HITM0000617,HORD000192,PRD0166,1,462.05,462.05
HITM0000618,HORD000193,PRD0930,1,307.61,307.61
HITM0000619,HORD000193,PRD0556,1,279.39,279.39
HITM0000620,HORD000193,PRD0275,1,1101.48,1101.48
HITM0000621,HORD000193,PRD0405,1,406.75,406.75
HITM0000622,HORD000194,PRD0456,1,700.91,700.91
HITM0000623,HORD000194,PRD0499,2,782.47,1564.94
HITM0000624,HORD000194,PRD0875,3,1038.39,3115.17
HITM0000625,HORD000194,PRD0155,3,903.43,2710.29
HITM0000626,HORD000195,PRD0469,2,767.67,1535.34
HITM0000627,HORD000195,PRD0376,1,294.68,294.68
HITM0000628,HORD000195,PRD0727,1,1950.79,1950.79
HITM0000629,HORD000195,PRD0567,1,69.51,69.51
HITM0000630,HORD000196,PRD0232,1,321.21,321.21
HITM0000631,HORD000197,PRD0637,1,2406.77,2406.77
HITM0000632,HORD000197,PRD0556,2,279.39,558.78
HITM0000633,HORD000197,PRD0427,1,1110.4,1110.4
HITM0000634,HORD000197,PRD0070,1,168.22,168.22
HITM0000635,HORD000198,PRD0790,1,67.36,67.36
HITM0000636,HORD000198,PRD0590,2,197.67,395.34
HITM0000637,HORD000198,PRD0013,1,291.07,291.07
HITM0000638,HORD000199,PRD0388,1,191.0,191.0
HITM0000639,HORD000199,PRD0140,1,211.53,211.53
HITM0000640,HORD000200,PRD0184,1,1417.97,1417.97
HITM0000641,HORD000200,PRD0938,2,471.07,942.14
HITM0000642,HORD000200,PRD0174,1,442.41,442.41
HITM0000643,HORD000201,PRD0136,1,279.93,279.93
HITM0000644,HORD000201,PRD0844,1,2177.73,2177.73
HITM0000645,HORD000202,PRD0698,1,664.05,664.05
HITM0000646,HORD000202,PRD0080,2,302.02,604.04
HITM0000647,HORD000203,PRD0028,1,260.37,260.37
HITM0000648,HORD000203,PRD0211,1,2751.59,2751.59
HITM0000649,HORD000204,PRD0870,1,96.68,96.68
HITM0000650,HORD000204,PRD0354,1,2839.63,2839.63
HITM0000651,HORD000204,PRD0127,1,477.02,477.02
HITM0000652,HORD000204,PRD0428,1,353.32,353.32
HITM0000653,HORD000205,PRD0078,1,991.52,991.52
HITM0000654,HORD000205,PRD0607,1,73.33,73.33
HITM0000655,HORD000205,PRD0567,1,69.51,69.51
HITM0000656,HORD000206,PRD0860,1,386.3,386.3
HITM0000657,HORD000206,PRD0681,2,2318.05,4636.1
HITM0000658,HORD000206,PRD0203,1,724.48,724.48
HITM0000659,HORD000207,PRD0633,1,763.72,763.72
HITM0000660,HORD000207,PRD0766,3,74.26,222.78
HITM0000661,HORD000207,PRD0642,1,1123.98,1123.98
HITM0000662,HORD000208,PRD0871,1,920.12,920.12
HITM0000663,HORD000208,PRD0893,1,792.02,792.02
HITM0000664,HORD000208,PRD0598,2,73.8,147.6
HITM0000665,HORD000208,PRD0565,1,124.28,124.28
HITM0000666,HORD000209,PRD0656,1,748.82,748.82
HITM0000667,HORD000209,PRD0096,1,259.24,259.24
HITM0000668,HORD000209,PRD0782,1,743.41,743.41
HITM0000669,HORD000209,PRD0147,1,172.97,172.97
HITM0000670,HORD000210,PRD0886,2,194.21,388.42
HITM0000671,HORD000210,PRD0720,2,391.11,782.22
HITM0000672,HORD000211,PRD0990,1,164.36,164.36
HITM0000673,HORD000211,PRD0934,1,1797.41,1797.41
HITM0000674,HORD000211,PRD0344,2,4097.8,8195.6
HITM0000675,HORD000211,PRD0035,2,1056.72,2113.44
HITM0000676,HORD000212,PRD0560,1,114.38,114.38
HITM0000677,HORD000213,PRD0140,1,211.53,211.53
HITM0000678,HORD000213,PRD0751,1,2375.48,2375.48
HITM0000679,HORD000213,PRD0355,2,703.23,1406.46
HITM0000680,HORD000214,PRD0332,1,1700.56,1700.56
HITM0000681,HORD000215,PRD0796,1,559.87,559.87
HITM0000682,HORD000215,PRD0560,1,114.38,114.38
HITM0000683,HORD000216,PRD0530,1,338.05,338.05
HITM0000684,HORD000216,PRD0979,1,96.35,96.35
HITM0000685,HORD000216,PRD0640,1,362.06,362.06
HITM0000686,HORD000216,PRD0471,3,985.84,2957.52
HITM0000687,HORD000216,PRD0553,1,1559.12,1559.12
HITM0000688,HORD000217,PRD0425,1,477.89,477.89
HITM0000689,HORD000217,PRD0420,1,409.7,409.7
HITM0000690,HORD000217,PRD0069,1,1254.78,1254.78
HITM0000691,HORD000218,PRD0792,1,1464.66,1464.66
HITM0000692,HORD000218,PRD0280,3,228.25,684.75
HITM0000693,HORD000218,PRD0698,1,664.05,664.05
HITM0000694,HORD000218,PRD0805,1,503.71,503.71
HITM0000695,HORD000218,PRD0831,1,2116.77,2116.77
HITM0000696,HORD000219,PRD0601,1,3067.12,3067.12
HITM0000697,HORD000219,PRD0993,2,448.46,896.92
HITM0000698,HORD000220,PRD0708,1,119.42,119.42
HITM0000699,HORD000220,PRD0710,1,397.66,397.66
HITM0000700,HORD000221,PRD0207,1,143.7,143.7
HITM0000701,HORD000221,PRD0075,1,417.39,417.39
HITM0000702,HORD000221,PRD0319,1,361.0,361.0
HITM0000703,HORD000222,PRD0018,2,783.79,1567.58
HITM0000704,HORD000223,PRD0144,1,434.98,434.98
HITM0000705,HORD000223,PRD0032,1,332.03,332.03
HITM0000706,HORD000224,PRD0516,1,478.24,478.24
HITM0000707,HORD000224,PRD0087,1,1794.89,1794.89
HITM0000708,HORD000224,PRD0184,1,1417.97,1417.97
HITM0000709,HORD000225,PRD0116,1,182.09,182.09
HITM0000710,HORD000225,PRD0535,1,992.5,992.5
HITM0000711,HORD000225,PRD0717,1,825.84,825.84
HITM0000712,HORD000225,PRD0215,1,665.12,665.12
HITM0000713,HORD000226,PRD0866,1,492.83,492.83
HITM0000714,HORD000226,PRD0248,1,204.13,204.13
HITM0000715,HORD000227,PRD0051,1,2503.01,2503.01
HITM0000716,HORD000227,PRD0260,1,157.69,157.69
HITM0000717,HORD000227,PRD0149,2,504.76,1009.52
HITM0000718,HORD000228,PRD0137,2,814.4,1628.8
HITM0000719,HORD000228,PRD0043,2,634.32,1268.64
HITM0000720,HORD000228,PRD0112,1,1848.06,1848.06
HITM0000721,HORD000228,PRD0226,1,549.99,549.99
HITM0000722,HORD000229,PRD0379,1,212.81,212.81
HITM0000723,HORD000229,PRD0078,1,991.52,991.52
HITM0000724,HORD000229,PRD0124,1,2062.78,2062.78
HITM0000725,HORD000230,PRD0035,1,1056.72,1056.72
HITM0000726,HORD000230,PRD0740,1,235.84,235.84
HITM0000727,HORD000230,PRD0601,1,3067.12,3067.12
HITM0000728,HORD000230,PRD0056,1,204.63,204.63
HITM0000729,HORD000231,PRD0153,1,1119.38,1119.38
HITM0000730,HORD000231,PRD0660,2,74.81,149.62
HITM0000731,HORD000232,PRD0564,1,3993.14,3993.14
HITM0000732,HORD000232,PRD0907,1,60.75,60.75
HITM0000733,HORD000232,PRD0291,1,1210.2,1210.2
HITM0000734,HORD000232,PRD0190,2,40.06,80.12
HITM0000735,HORD000233,PRD0048,1,533.35,533.35
HITM0000736,HORD000233,PRD0370,1,418.27,418.27
HITM0000737,HORD000233,PRD0058,1,774.04,774.04
HITM0000738,HORD000234,PRD0870,2,96.68,193.36
HITM0000739,HORD000234,PRD0056,2,204.63,409.26
HITM0000740,HORD000235,PRD0867,1,1696.54,1696.54
HITM0000741,HORD000235,PRD0448,3,455.26,1365.78
HITM0000742,HORD000235,PRD0698,1,664.05,664.05
HITM0000743,HORD000236,PRD0993,1,448.46,448.46
HITM0000744,HORD000236,PRD0265,2,697.49,1394.98
HITM0000745,HORD000236,PRD0009,1,72.9,72.9
HITM0000746,HORD000236,PRD0056,1,204.63,204.63
HITM0000747,HORD000237,PRD0161,1,1639.58,1639.58
HITM0000748,HORD000237,PRD0419,2,903.5,1807.0
HITM0000749,HORD000237,PRD0825,2,522.15,1044.3
HITM0000750,HORD000237,PRD0105,1,655.02,655.02
HITM0000751,HORD000238,PRD0729,2,348.79,697.58
HITM0000752,HORD000239,PRD0355,1,703.23,703.23
HITM0000753,HORD000239,PRD0423,1,371.68,371.68
HITM0000754,HORD000239,PRD0686,2,778.95,1557.9
HITM0000755,HORD000239,PRD0833,1,1527.84,1527.84
HITM0000756,HORD000240,PRD0940,1,127.15,127.15
HITM0000757,HORD000240,PRD0059,1,343.68,343.68
HITM0000758,HORD000240,PRD0888,1,240.68,240.68
HITM0000759,HORD000240,PRD0002,1,1804.26,1804.26
HITM0000760,HORD000241,PRD0275,1,1101.48,1101.48
HITM0000761,HORD000241,PRD0902,1,1853.74,1853.74
HITM0000762,HORD000241,PRD0376,1,294.68,294.68
HITM0000763,HORD000242,PRD0956,1,339.76,339.76
HITM0000764,HORD000242,PRD0681,2,2318.05,4636.1
HITM0000765,HORD000243,PRD0300,1,51.94,51.94
HITM0000766,HORD000243,PRD0348,1,312.21,312.21
HITM0000767,HORD000243,PRD0450,2,162.55,325.1
HITM0000768,HORD000244,PRD1000,1,175.0,175.0
HITM0000769,HORD000244,PRD0068,2,980.14,1960.28
HITM0000770,HORD000244,PRD0218,1,872.61,872.61
HITM0000771,HORD000244,PRD0506,2,669.77,1339.54
HITM0000772,HORD000245,PRD0105,1,655.02,655.02
HITM0000773,HORD000245,PRD0223,1,946.31,946.31
HITM0000774,HORD000245,PRD0609,1,266.46,266.46
HITM0000775,HORD000245,PRD0646,1,525.73,525.73
HITM0000776,HORD000246,PRD0886,1,194.21,194.21
HITM0000777,HORD000247,PRD0267,2,2497.14,4994.28
HITM0000778,HORD000247,PRD0647,1,1716.02,1716.02
HITM0000779,HORD000247,PRD0982,1,807.01,807.01
HITM0000780,HORD000247,PRD0050,1,409.65,409.65
HITM0000781,HORD000248,PRD0568,2,977.48,1954.96
HITM0000782,HORD000248,PRD0278,1,105.64,105.64
HITM0000783,HORD000249,PRD0551,1,3156.44,3156.44
HITM0000784,HORD000249,PRD0181,1,1299.25,1299.25
HITM0000785,HORD000249,PRD0706,2,626.5,1253.0
HITM0000786,HORD000250,PRD0966,1,272.72,272.72
HITM0000787,HORD000250,PRD0095,1,894.84,894.84
HITM0000788,HORD000251,PRD0893,1,792.02,792.02
HITM0000789,HORD000251,PRD0011,1,933.48,933.48
HITM0000790,HORD000252,PRD0256,1,42.53,42.53
HITM0000791,HORD000252,PRD0065,1,806.18,806.18
HITM0000792,HORD000252,PRD0560,1,114.38,114.38
HITM0000793,HORD000252,PRD0205,1,645.51,645.51
HITM0000794,HORD000253,PRD0438,1,504.83,504.83
HITM0000795,HORD000253,PRD0620,1,23.82,23.82
HITM0000796,HORD000253,PRD0180,2,256.4,512.8
HITM0000797,HORD000254,PRD0430,2,54.36,108.72
HITM0000798,HORD000254,PRD0423,1,371.68,371.68
HITM0000799,HORD000254,PRD0082,1,411.13,411.13
HITM0000800,HORD000255,PRD0079,2,211.26,422.52
HITM0000801,HORD000256,PRD0863,1,916.89,916.89
HITM0000802,HORD000256,PRD0930,1,307.61,307.61
HITM0000803,HORD000256,PRD0157,2,93.87,187.74
HITM0000804,HORD000256,PRD0846,1,428.47,428.47
HITM0000805,HORD000257,PRD0232,1,321.21,321.21
HITM0000806,HORD000257,PRD0759,2,106.0,212.0
HITM0000807,HORD000258,PRD0820,1,149.51,149.51
HITM0000808,HORD000258,PRD0153,1,1119.38,1119.38
HITM0000809,HORD000258,PRD0772,1,356.92,356.92
HITM0000810,HORD000258,PRD0749,1,285.2,285.2
HITM0000811,HORD000259,PRD0378,2,751.56,1503.12
HITM0000812,HORD000259,PRD0916,1,515.65,515.65
HITM0000813,HORD000259,PRD0405,1,406.75,406.75
HITM0000814,HORD000260,PRD0835,2,482.69,965.38
HITM0000815,HORD000260,PRD0744,1,3214.18,3214.18
HITM0000816,HORD000260,PRD0639,1,537.34,537.34
HITM0000817,HORD000260,PRD0282,1,521.34,521.34
HITM0000818,HORD000261,PRD0380,1,340.9,340.9
HITM0000819,HORD000261,PRD0403,1,1470.68,1470.68
HITM0000820,HORD000261,PRD0640,2,362.06,724.12
HITM0000821,HORD000262,PRD0749,1,285.2,285.2
HITM0000822,HORD000262,PRD0610,1,394.62,394.62
HITM0000823,HORD000263,PRD0137,1,814.4,814.4
HITM0000824,HORD000263,PRD0165,1,808.77,808.77
HITM0000825,HORD000264,PRD0297,1,2578.59,2578.59
HITM0000826,HORD000264,PRD0444,1,2746.34,2746.34
HITM0000827,HORD000264,PRD0808,1,444.53,444.53
HITM0000828,HORD000265,PRD0054,1,821.51,821.51
HITM0000829,HORD000265,PRD0650,2,46.68,93.36
HITM0000830,HORD000265,PRD0854,1,1723.49,1723.49
HITM0000831,HORD000265,PRD0907,1,60.75,60.75
HITM0000832,HORD000266,PRD0524,1,405.7,405.7
HITM0000833,HORD000266,PRD0955,1,1036.25,1036.25
HITM0000834,HORD000266,PRD0682,3,1036.2,3108.6
HITM0000835,HORD000266,PRD0665,1,480.38,480.38
HITM0000836,HORD000267,PRD0958,1,128.04,128.04
HITM0000837,HORD000267,PRD0079,1,211.26,211.26
HITM0000838,HORD000267,PRD0020,1,277.78,277.78
HITM0000839,HORD000268,PRD0157,1,93.87,93.87
HITM0000840,HORD000268,PRD0154,1,1730.69,1730.69
HITM0000841,HORD000269,PRD0545,2,456.26,912.52
HITM0000842,HORD000269,PRD0694,1,721.36,721.36
HITM0000843,HORD000270,PRD0977,1,2565.59,2565.59
HITM0000844,HORD000270,PRD0203,1,724.48,724.48
HITM0000845,HORD000270,PRD0739,1,345.91,345.91
HITM0000846,HORD000270,PRD0366,2,111.28,222.56
HITM0000847,HORD000270,PRD0957,1,108.95,108.95
HITM0000848,HORD000271,PRD0241,1,1492.13,1492.13
HITM0000849,HORD000271,PRD0845,1,355.13,355.13
HITM0000850,HORD000272,PRD0400,1,124.47,124.47
HITM0000851,HORD000272,PRD0246,1,799.39,799.39
HITM0000852,HORD000272,PRD0599,2,1008.74,2017.48
HITM0000853,HORD000272,PRD0543,1,1522.55,1522.55
HITM0000854,HORD000272,PRD0658,1,899.02,899.02
HITM0000855,HORD000273,PRD0445,1,151.88,151.88
HITM0000856,HORD000273,PRD0869,1,1315.16,1315.16
HITM0000857,HORD000274,PRD0033,2,1345.52,2691.04
HITM0000858,HORD000274,PRD0283,1,1116.37,1116.37
HITM0000859,HORD000274,PRD0608,1,200.97,200.97
HITM0000860,HORD000274,PRD0733,1,281.18,281.18
HITM0000861,HORD000274,PRD0470,1,149.63,149.63
HITM0000862,HORD000275,PRD0094,1,2315.3,2315.3
HITM0000863,HORD000275,PRD0845,1,355.13,355.13
HITM0000864,HORD000275,PRD0560,2,114.38,228.76
HITM0000865,HORD000276,PRD0135,2,1050.45,2100.9
HITM0000866,HORD000277,PRD0439,1,236.05,236.05
HITM0000867,HORD000277,PRD0073,1,674.71,674.71
HITM0000868,HORD000277,PRD0965,1,889.37,889.37
HITM0000869,HORD000277,PRD0765,3,967.51,2902.53
HITM0000870,HORD000278,PRD0136,3,279.93,839.79
HITM0000871,HORD000278,PRD0998,1,544.17,544.17
HITM0000872,HORD000279,PRD0076,1,602.32,602.32
HITM0000873,HORD000279,PRD0895,1,675.49,675.49
HITM0000874,HORD000280,PRD0293,1,663.82,663.82
HITM0000875,HORD000280,PRD0641,1,1767.13,1767.13
HITM0000876,HORD000280,PRD0282,2,521.34,1042.68
HITM0000877,HORD000281,PRD0219,1,450.54,450.54
HITM0000878,HORD000281,PRD0561,3,1093.04,3279.12
HITM0000879,HORD000281,PRD0863,1,916.89,916.89
HITM0000880,HORD000282,PRD0454,2,3062.46,6124.92
HITM0000881,HORD000282,PRD0749,1,285.2,285.2
HITM0000882,HORD000282,PRD0773,2,497.83,995.66
HITM0000883,HORD000282,PRD0888,1,240.68,240.68
HITM0000884,HORD000283,PRD0980,1,171.73,171.73
HITM0000885,HORD000283,PRD0356,1,610.16,610.16
HITM0000886,HORD000283,PRD0679,3,399.42,1198.26
HITM0000887,HORD000283,PRD0138,3,889.51,2668.53
HITM0000888,HORD000284,PRD0340,1,315.67,315.67
HITM0000889,HORD000284,PRD0880,1,330.2,330.2
HITM0000890,HORD000284,PRD0768,2,149.86,299.72
HITM0000891,HORD000285,PRD0722,2,1628.14,3256.28
HITM0000892,HORD000285,PRD0099,2,1059.78,2119.56
HITM0000893,HORD000285,PRD0402,1,1863.84,1863.84
HITM0000894,HORD000285,PRD0830,1,231.45,231.45
HITM0000895,HORD000286,PRD0538,1,734.7,734.7
HITM0000896,HORD000286,PRD0533,2,1416.06,2832.12
HITM0000897,HORD000286,PRD0834,2,702.11,1404.22
HITM0000898,HORD000286,PRD0996,1,439.4,439.4
HITM0000899,HORD000286,PRD0470,1,149.63,149.63
HITM0000900,HORD000287,PRD0656,1,748.82,748.82
HITM0000901,HORD000287,PRD0268,1,876.82,876.82
HITM0000902,HORD000287,PRD0972,1,1644.08,1644.08
HITM0000903,HORD000288,PRD0116,1,182.09,182.09
HITM0000904,HORD000288,PRD0685,1,755.89,755.89
HITM0000905,HORD000288,PRD0856,1,426.45,426.45
HITM0000906,HORD000289,PRD0964,1,3887.56,3887.56
HITM0000907,HORD000289,PRD0220,1,261.65,261.65
HITM0000908,HORD000289,PRD0519,2,700.92,1401.84
HITM0000909,HORD000290,PRD0070,1,168.22,168.22
HITM0000910,HORD000290,PRD0440,1,306.74,306.74
HITM0000911,HORD000290,PRD0247,1,55.39,55.39
HITM0000912,HORD000291,PRD0195,1,540.55,540.55
HITM0000913,HORD000291,PRD0795,3,1162.94,3488.82
HITM0000914,HORD000292,PRD0870,1,96.68,96.68
HITM0000915,HORD000292,PRD0476,2,336.11,672.22
HITM0000916,HORD000293,PRD0880,2,330.2,660.4
HITM0000917,HORD000293,PRD0958,1,128.04,128.04
HITM0000918,HORD000293,PRD0990,1,164.36,164.36
HITM0000919,HORD000294,PRD0554,1,2579.35,2579.35
HITM0000920,HORD000294,PRD0925,1,1091.53,1091.53
HITM0000921,HORD000294,PRD0033,1,1345.52,1345.52
HITM0000922,HORD000295,PRD0768,1,149.86,149.86
HITM0000923,HORD000295,PRD0577,3,1838.58,5515.74
HITM0000924,HORD000295,PRD0933,1,296.95,296.95
HITM0000925,HORD000296,PRD0041,1,1567.72,1567.72
HITM0000926,HORD000297,PRD0743,1,718.63,718.63
HITM0000927,HORD000297,PRD0190,2,40.06,80.12
HITM0000928,HORD000297,PRD0466,1,276.92,276.92
HITM0000929,HORD000297,PRD0207,3,143.7,431.1
HITM0000930,HORD000297,PRD0033,2,1345.52,2691.04
HITM0000931,HORD000298,PRD0876,1,844.64,844.64
HITM0000932,HORD000298,PRD0984,1,3015.12,3015.12
HITM0000933,HORD000298,PRD0993,1,448.46,448.46
HITM0000934,HORD000299,PRD0934,1,1797.41,1797.41
HITM0000935,HORD000300,PRD0252,1,1339.74,1339.74
HITM0000936,HORD000300,PRD0715,1,636.68,636.68
HITM0000937,HORD000301,PRD0291,2,1210.2,2420.4
HITM0000938,HORD000301,PRD0296,1,331.81,331.81
HITM0000939,HORD000301,PRD0212,1,1664.12,1664.12
HITM0000940,HORD000301,PRD0006,1,520.51,520.51
HITM0000941,HORD000302,PRD0338,1,484.72,484.72
HITM0000942,HORD000302,PRD0129,1,763.45,763.45
HITM0000943,HORD000302,PRD0941,1,1693.86,1693.86
