order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD000110,SRC-050-H-000110,CUS00165,2018-01-14 12:50:00,Web,Card,AUD,Bakers,Completed,4104.71,22.87,NaN,0.0,373.16,4127.58,Summer,True,-37.775052,145.060887,Mobile,Paid Search,call before delivery,NaN
HORD000111,SRC-050-H-000111,CUS00408,2018-06-06 09:32:00,Mobile,PayPal,AUD,Bakers,Completed,3196.24,12.85,NaN,0.0,290.57,3209.09,Winter,False,-37.794395,145.027889,Mobile,Store,please use minimal packaging,NaN
HORD000112,SRC-050-H-000112,CUS00406,2018-05-11 11:58:00,Store,PayPal,AUD,Thompson,Completed,1401.13,10.56,NaN,10.0,127.38,1271.58,Autumn,False,-37.776632,144.922356,Mobile,Referral,call before delivery,NaN
HORD000113,SRC-050-H-000113,CUS00403,2018-05-26 10:23:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,2678.29,7.84,NaN,5.0,243.48,2552.22,Autumn,False,-37.821868,144.958008,Desktop,Paid Search,call before delivery,NaN
HORD000114,SRC-050-H-000114,CUS00182,2018-11-10 08:51:00,Mobile,Gift Card,AUD,Thompson,Completed,1615.03,19.46,NaN,5.0,146.82,1553.74,Spring,True,-37.825078,144.930558,Mobile,Social,no special instruction,NaN
HORD000115,SRC-050-H-000115,CUS00469,2018-07-14 13:23:00,Store,Bank Transfer,AUD,Bakers,Completed,3141.36,17.29,NaN,0.0,285.58,3158.65,Winter,False,-37.751959,145.059542,Mobile,Paid Search,gift purchase for a family member,NaN
HORD000116,SRC-050-H-000116,CUS00379,2018-12-29 08:12:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,5034.99,13.41,NaN,0.0,457.73,5048.4,Summer,False,-37.881917,144.933373,Mobile,Social,no special instruction,NaN
HORD000117,SRC-050-H-000117,CUS00229,2018-03-15 20:40:00,Store,PayPal,AUD,Thompson,Completed,4394.01,13.64,NaN,5.0,399.46,4187.95,Autumn,False,-37.743173,144.906364,Tablet,Paid Search,please leave at reception,NaN
HORD000118,SRC-050-H-000118,CUS00400,2018-10-15 11:57:00,Mobile,Gift Card,AUD,Nickolson,Completed,42.53,10.25,NaN,5.0,3.87,50.65,Spring,False,-37.847025,144.992948,Desktop,Paid Search,no special instruction,NaN
HORD000119,SRC-050-H-000119,CUS00460,2018-08-03 14:04:00,Store,Bank Transfer,AUD,Thompson,Completed,1411.23,12.98,NaN,10.0,128.29,1283.09,Winter,False,-37.788636,144.921197,Desktop,Store,call before delivery,NaN
HORD000120,SRC-050-H-000120,CUS00122,2018-04-23 12:14:00,Mobile,PayPal,AUD,Thompson,Completed,2195.73,9.81,NaN,0.0,199.61,2205.54,Autumn,False,-37.825099,144.909253,Desktop,Social,please use minimal packaging,NaN
HORD000121,SRC-050-H-000121,CUS00434,2018-09-10 18:56:00,Mobile,Bank Transfer,AUD,Bakers,Completed,3821.98,13.79,NaN,0.0,347.45,3835.77,Spring,False,-37.868144,145.060094,Mobile,Referral,please leave at reception,NaN
HORD000122,SRC-050-H-000122,CUS00436,2018-11-20 19:07:00,Store,Bank Transfer,AUD,Bakers,Completed,1862.82,22.57,NaN,10.0,169.35,1699.11,Spring,True,-37.767228,145.041566,Mobile,Social,please leave at reception,NaN
HORD000123,SRC-050-H-000123,CUS00441,2018-10-08 21:50:00,Store,Gift Card,AUD,Bakers,Completed,8333.46,9.45,NaN,0.0,757.59,8342.91,Spring,False,-37.793937,144.972711,Tablet,Social,please use minimal packaging,NaN
HORD000124,SRC-050-H-000124,CUS00207,2018-12-10 21:33:00,Web,Bank Transfer,AUD,Bakers,Completed,5029.25,11.13,NaN,10.0,457.2,4537.46,Summer,False,-37.769819,144.995669,Desktop,Referral,please use minimal packaging,NaN
HORD000125,SRC-050-H-000125,CUS00052,2018-11-30 17:37:00,Store,Bank Transfer,AUD,Bakers,Completed,2272.42,13.26,NaN,5.0,206.58,2172.06,Spring,False,-37.742127,144.968825,Mobile,Referral,gift purchase for a family member,NaN
HORD000126,SRC-050-H-000126,CUS00472,2018-08-20 08:56:00,Mobile,Gift Card,AUD,Nickolson,Completed,5779.21,15.57,NaN,0.0,525.38,5794.78,Winter,False,-37.869726,145.006746,Tablet,Referral,please use minimal packaging,NaN
HORD000127,SRC-050-H-000127,CUS00098,2018-07-08 10:57:00,Store,Bank Transfer,AUD,Thompson,Completed,4207.05,16.38,NaN,0.0,382.46,4223.43,Winter,False,-37.763062,144.889219,Tablet,Social,please use minimal packaging,NaN
HORD000128,SRC-050-H-000128,CUS00327,2018-06-15 18:33:00,Mobile,Card,AUD,Thompson,Completed,3061.3,29.7,NaN,10.0,278.3,2784.87,Winter,True,-37.875026,144.904368,Tablet,Store,gift purchase for a family member,NaN
HORD000129,SRC-050-H-000129,CUS00427,2018-06-27 21:21:00,Store,Card,AUD,Thompson,Completed,4334.64,15.7,NaN,0.0,394.06,4350.34,Winter,False,-37.757164,144.917115,Tablet,Store,please leave at reception,NaN
HORD000130,SRC-050-H-000130,CUS00121,2018-09-14 17:03:00,Mobile,Bank Transfer,AUD,Thompson,Completed,3063.34,11.86,NaN,10.0,278.49,2768.87,Spring,False,-37.862637,144.922123,Desktop,Store,please leave at reception,NaN
HORD000131,SRC-050-H-000131,CUS00368,2018-05-12 15:54:00,Store,Gift Card,AUD,Thompson,Completed,9128.41,8.63,NaN,0.0,829.86,9137.04,Autumn,False,-37.83142,144.946872,Desktop,Referral,call before delivery,NaN
HORD000132,SRC-050-H-000132,CUS00435,2018-04-24 21:29:00,Store,PayPal,AUD,Bakers,Completed,1003.58,13.49,NaN,5.0,91.23,966.89,Autumn,False,-37.739615,145.027179,Desktop,Organic,please leave at reception,NaN
HORD000133,SRC-050-H-000133,CUS00147,2018-03-09 19:33:00,Mobile,Gift Card,AUD,Thompson,Completed,739.72,12.54,NaN,5.0,67.25,715.27,Autumn,False,-37.869883,144.910939,Tablet,Social,gift purchase for a family member,NaN
HORD000134,SRC-050-H-000134,CUS00109,2018-01-01 15:48:00,Web,Card,AUD,Nickolson,Completed,5949.75,13.01,NaN,10.0,540.89,5367.79,Summer,False,-37.87997,144.994098,Tablet,Paid Search,gift purchase for a family member,NaN
HORD000135,SRC-050-H-000135,CUS00027,2018-04-01 15:55:00,Mobile,Card,AUD,Thompson,Completed,4860.46,9.3,NaN,5.0,441.86,4626.74,Autumn,False,-37.787089,144.938405,Tablet,Paid Search,no special instruction,NaN
HORD000136,SRC-050-H-000136,CUS00190,2018-01-31 12:00:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2182.42,11.09,NaN,0.0,198.4,2193.51,Summer,False,-37.829414,145.039087,Mobile,Social,please leave at reception,NaN
HORD000137,SRC-050-H-000137,CUS00301,2018-09-26 14:01:00,Mobile,PayPal,AUD,Nickolson,Completed,3192.92,9.36,NaN,0.0,290.27,3202.28,Spring,False,-37.836242,144.951111,Desktop,Organic,please use minimal packaging,NaN
HORD000138,SRC-050-H-000138,CUS00410,2018-10-26 08:33:00,Web,Card,AUD,Bakers,Completed,7203.51,21.23,NaN,0.0,654.86,7224.74,Spring,True,-37.812131,145.045541,Desktop,Organic,please use minimal packaging,NaN
HORD000139,SRC-050-H-000139,CUS00132,2018-03-02 15:49:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,319.23,23.82,NaN,0.0,29.02,343.05,Autumn,True,-37.883913,144.988738,Desktop,Organic,no special instruction,NaN
HORD000140,SRC-050-H-000140,CUS00254,2018-04-09 19:39:00,Web,Gift Card,AUD,Nickolson,Completed,3567.49,13.14,NaN,0.0,324.32,3580.63,Autumn,False,-37.888413,144.984703,Tablet,Paid Search,call before delivery,NaN
HORD000141,SRC-050-H-000141,CUS00344,2018-07-04 14:18:00,Web,Card,AUD,Thompson,Completed,7875.96,28.9,NaN,10.0,716.0,7117.26,Winter,True,-37.76877,144.89087,Desktop,Social,please leave at reception,NaN
HORD000142,SRC-050-H-000142,CUS00226,2018-12-15 13:02:00,Store,Card,AUD,Thompson,Completed,2057.44,13.02,NaN,0.0,187.04,2070.46,Summer,False,-37.748416,144.953175,Desktop,Social,please use minimal packaging,NaN
HORD000143,SRC-050-H-000143,CUS00368,2018-11-25 13:09:00,Web,Gift Card,AUD,Thompson,Completed,90.71,9.02,NaN,5.0,8.25,95.19,Spring,False,-37.83142,144.946872,Desktop,Referral,gift purchase for a family member,NaN
HORD000144,SRC-050-H-000144,CUS00477,2018-02-10 08:11:00,Mobile,Card,AUD,Bakers,Completed,815.94,12.46,NaN,0.0,74.18,828.4,Summer,False,-37.837814,145.058692,Desktop,Store,please use minimal packaging,NaN
HORD000145,SRC-050-H-000145,CUS00023,2018-06-11 16:24:00,Mobile,Gift Card,AUD,Thompson,Completed,858.25,14.15,NaN,0.0,78.02,872.4,Winter,False,-37.79626,144.895457,Tablet,Organic,please use minimal packaging,NaN
HORD000146,SRC-050-H-000146,CUS00215,2018-08-05 11:13:00,Web,Gift Card,AUD,Nickolson,Completed,3382.11,12.49,NaN,10.0,307.46,3056.39,Winter,False,-37.84469,144.974597,Desktop,Store,please leave at reception,NaN
HORD000147,SRC-050-H-000147,CUS00299,2018-09-14 14:04:00,Mobile,PayPal,AUD,Thompson,Completed,588.18,20.79,NaN,0.0,53.47,608.97,Spring,True,-37.842403,144.925239,Desktop,Paid Search,gift purchase for a family member,NaN
HORD000148,SRC-050-H-000148,CUS00064,2018-09-28 08:35:00,Mobile,PayPal,AUD,Bakers,Completed,671.93,8.41,NaN,0.0,61.08,680.34,Spring,False,-37.821245,144.995893,Desktop,Store,gift purchase for a family member,NaN
HORD000149,SRC-050-H-000149,CUS00358,2018-11-06 16:22:00,Store,Bank Transfer,AUD,Thompson,Completed,6213.9,12.69,NaN,0.0,564.9,6226.59,Spring,False,-37.765838,144.891982,Mobile,Referral,gift purchase for a family member,NaN
HORD000150,SRC-050-H-000150,CUS00019,2018-07-05 09:23:00,Mobile,PayPal,AUD,Nickolson,Completed,2022.28,15.06,NaN,5.0,183.84,1936.23,Winter,False,-37.871425,144.980551,Mobile,Referral,no special instruction,NaN
HORD000151,SRC-050-H-000151,CUS00269,2018-04-22 18:36:00,Web,Bank Transfer,AUD,Bakers,Completed,4361.68,10.55,B3SAVE-80,15.0,396.52,3717.98,Autumn,False,-37.769765,145.004959,Desktop,Store,no special instruction,B3SAVE-80
HORD000152,SRC-050-H-000152,CUS00261,2018-05-06 13:14:00,Store,Bank Transfer,AUD,Bakers,Completed,2161.2,11.05,NaN,10.0,196.47,1956.13,Autumn,False,-37.850389,145.024965,Tablet,Social,gift purchase for a family member,NaN
HORD000153,SRC-050-H-000153,CUS00371,2018-08-20 11:30:00,Store,Bank Transfer,AUD,Nickolson,Completed,4875.05,14.04,NaN,0.0,443.19,4889.09,Winter,False,-37.859505,144.985008,Mobile,Social,gift purchase for a family member,NaN
HORD000154,SRC-050-H-000154,CUS00290,2018-05-19 21:24:00,Mobile,Gift Card,AUD,Bakers,Completed,3289.04,23.35,NaN,10.0,299.0,2983.49,Autumn,True,-37.860478,145.040089,Tablet,Organic,call before delivery,NaN
HORD000155,SRC-050-H-000155,CUS00081,2018-01-14 15:40:00,Web,Bank Transfer,AUD,Thompson,Completed,1391.41,10.01,B3SAVE-84,20.0,126.49,1123.14,Summer,False,-37.786931,144.949399,Desktop,Paid Search,call before delivery,B3SAVE-84
HORD000156,SRC-050-H-000156,CUS00010,2018-01-03 20:51:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,2330.64,11.8,NaN,5.0,211.88,2225.91,Summer,False,-37.862003,144.997865,Mobile,Social,call before delivery,NaN
HORD000157,SRC-050-H-000157,CUS00222,2018-08-01 11:15:00,Web,Card,AUD,Thompson,Completed,2424.11,15.43,NaN,0.0,220.37,2439.54,Winter,False,-37.825206,144.876158,Tablet,Organic,gift purchase for a family member,NaN
HORD000158,SRC-050-H-000158,CUS00229,2018-12-28 20:58:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1382.8,13.96,NaN,10.0,125.71,1258.48,Summer,False,-37.743173,144.906364,Tablet,Paid Search,no special instruction,NaN
HORD000159,SRC-050-H-000159,CUS00199,2018-01-26 20:03:00,Store,PayPal,AUD,Bakers,Completed,1458.33,11.97,NaN,10.0,132.58,1324.47,Summer,False,-37.821872,145.05795,Tablet,Referral,call before delivery,NaN
HORD000160,SRC-050-H-000160,CUS00140,2018-02-17 21:44:00,Store,PayPal,AUD,Bakers,Completed,2852.79,12.98,NaN,0.0,259.34,2865.77,Summer,False,-37.759065,145.044212,Tablet,Organic,no special instruction,NaN
HORD000161,SRC-050-H-000161,CUS00229,2018-11-15 08:01:00,Web,Bank Transfer,AUD,Thompson,Completed,1539.08,13.72,NaN,0.0,139.92,1552.8,Spring,False,-37.743173,144.906364,Tablet,Paid Search,please use minimal packaging,NaN
HORD000162,SRC-050-H-000162,CUS00151,2018-03-07 12:24:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,2927.07,20.93,NaN,0.0,266.1,2948.0,Autumn,True,-37.847391,144.947289,Mobile,Paid Search,gift purchase for a family member,NaN
HORD000163,SRC-050-H-000163,CUS00471,2018-05-26 12:14:00,Web,PayPal,AUD,Bakers,Completed,5517.35,13.19,NaN,10.0,501.58,4978.8,Autumn,False,-37.739434,145.008477,Desktop,Social,gift purchase for a family member,NaN
HORD000164,SRC-050-H-000164,CUS00161,2018-01-26 09:47:00,Web,Gift Card,AUD,Bakers,Completed,990.5,12.35,B3SAVE-13,15.0,90.05,854.28,Summer,False,-37.824184,145.063653,Tablet,Paid Search,no special instruction,B3SAVE-13
HORD000165,SRC-050-H-000165,CUS00320,2018-12-07 15:55:00,Web,Bank Transfer,AUD,Bakers,Completed,630.91,10.66,B3SAVE-14,15.0,57.36,546.93,Summer,False,-37.827835,145.032209,Mobile,Referral,call before delivery,B3SAVE-14
HORD000166,SRC-050-H-000166,CUS00212,2018-03-26 10:37:00,Web,PayPal,AUD,Thompson,Completed,7990.66,11.28,NaN,5.0,726.42,7602.41,Autumn,False,-37.847146,144.902291,Mobile,Referral,no special instruction,NaN
HORD000167,SRC-050-H-000167,CUS00311,2018-02-23 11:18:00,Web,Gift Card,AUD,Thompson,Completed,2449.36,14.0,B3SAVE-16,15.0,222.67,2095.96,Summer,False,-37.756152,144.880863,Tablet,Referral,no special instruction,B3SAVE-16
HORD000168,SRC-050-H-000168,CUS00308,2018-04-18 20:01:00,Mobile,PayPal,AUD,Bakers,Completed,7306.17,23.45,NaN,0.0,664.2,7329.62,Autumn,True,-37.864709,145.034266,Tablet,Referral,no special instruction,NaN
HORD000169,SRC-050-H-000169,CUS00460,2018-08-04 12:53:00,Mobile,PayPal,AUD,Thompson,Completed,428.47,12.98,B3SAVE-18,20.0,38.95,355.76,Winter,False,-37.788636,144.921197,Desktop,Store,please leave at reception,B3SAVE-18
HORD000170,SRC-050-H-000170,CUS00006,2018-03-27 15:04:00,Mobile,Gift Card,AUD,Thompson,Completed,2769.85,10.17,NaN,5.0,251.8,2641.53,Autumn,False,-37.840621,144.917137,Desktop,Organic,please leave at reception,NaN
HORD000171,SRC-050-H-000171,CUS00123,2018-06-24 13:38:00,Store,PayPal,AUD,Thompson,Completed,5380.55,25.71,B3SAVE-20,15.0,489.14,4599.18,Winter,True,-37.784178,144.943273,Mobile,Social,call before delivery,B3SAVE-20
HORD000172,SRC-050-H-000172,CUS00232,2018-07-13 18:51:00,Mobile,Bank Transfer,AUD,Bakers,Completed,230.66,16.74,B3SAVE-21,15.0,20.97,212.8,Winter,False,-37.762873,145.062981,Mobile,Social,please use minimal packaging,B3SAVE-21
HORD000173,SRC-050-H-000173,CUS00303,2018-03-13 16:16:00,Web,Gift Card,AUD,Bakers,Completed,2058.04,11.26,NaN,0.0,187.09,2069.3,Autumn,False,-37.80681,145.057246,Mobile,Referral,call before delivery,NaN
HORD000174,SRC-050-H-000174,CUS00264,2018-12-08 15:14:00,Store,Bank Transfer,AUD,Thompson,Completed,2183.64,12.66,NaN,0.0,198.51,2196.3,Summer,False,-37.835936,144.877271,Tablet,Social,gift purchase for a family member,NaN
HORD000175,SRC-050-H-000175,CUS00417,2018-05-12 08:11:00,Web,Card,AUD,Nickolson,Completed,7377.73,8.63,NaN,0.0,670.7,7386.36,Autumn,False,-37.830026,144.988486,Tablet,Referral,call before delivery,NaN
HORD000176,SRC-050-H-000176,CUS00241,2018-05-04 15:53:00,Web,Card,AUD,Bakers,Completed,4229.18,12.74,NaN,5.0,384.47,4030.46,Autumn,False,-37.861629,145.047537,Mobile,Store,please use minimal packaging,NaN
HORD000177,SRC-050-H-000177,CUS00315,2018-09-07 08:38:00,Store,PayPal,AUD,Bakers,Completed,2131.48,12.12,NaN,10.0,193.77,1930.45,Spring,False,-37.757213,145.021967,Tablet,Organic,call before delivery,NaN
HORD000178,SRC-050-H-000178,CUS00221,2018-09-06 10:24:00,Mobile,Card,AUD,Thompson,Completed,3477.66,8.26,NaN,0.0,316.15,3485.92,Spring,False,-37.817049,144.95751,Tablet,Referral,gift purchase for a family member,NaN
HORD000179,SRC-050-H-000179,CUS00161,2018-01-21 08:50:00,Mobile,Gift Card,AUD,Bakers,Completed,5188.91,12.35,B3SAVE-28,25.0,471.72,3904.03,Summer,False,-37.824184,145.063653,Tablet,Paid Search,gift purchase for a family member,B3SAVE-28
HORD000180,SRC-050-H-000180,CUS00266,2018-04-09 17:20:00,Mobile,PayPal,AUD,Bakers,Completed,3636.32,7.72,NaN,10.0,330.57,3280.41,Autumn,False,-37.801823,144.99381,Tablet,Referral,please use minimal packaging,NaN
HORD000181,SRC-050-H-000181,CUS00435,2018-11-16 12:02:00,Store,PayPal,AUD,Bakers,Completed,4305.03,13.57,B3SAVE-30,15.0,391.37,3672.85,Spring,False,-37.739615,145.027179,Desktop,Organic,gift purchase for a family member,B3SAVE-30
HORD000182,SRC-050-H-000182,CUS00117,2018-07-04 08:02:00,Store,Bank Transfer,AUD,Nickolson,Completed,1876.67,10.66,NaN,5.0,170.61,1793.5,Winter,False,-37.813307,144.963855,Desktop,Social,no special instruction,NaN
HORD000183,SRC-050-H-000183,CUS00247,2018-09-07 13:44:00,Web,Card,AUD,Thompson,Completed,3271.58,10.52,NaN,0.0,297.42,3282.1,Spring,False,-37.848708,144.935119,Mobile,Organic,no special instruction,NaN
HORD000184,SRC-050-H-000184,CUS00404,2018-05-24 21:41:00,Mobile,Gift Card,AUD,Thompson,Completed,4704.19,12.82,NaN,10.0,427.65,4246.59,Autumn,False,-37.852197,144.878456,Desktop,Referral,no special instruction,NaN
HORD000185,SRC-050-H-000185,CUS00024,2018-08-31 16:04:00,Store,Bank Transfer,AUD,Bakers,Completed,1849.99,14.9,NaN,0.0,168.18,1864.89,Winter,False,-37.853246,145.031541,Tablet,Social,gift purchase for a family member,NaN
HORD000186,SRC-050-H-000186,CUS00030,2018-10-29 18:35:00,Web,Card,AUD,Bakers,Completed,281.18,8.52,NaN,0.0,25.56,289.7,Spring,False,-37.820559,144.986563,Mobile,Paid Search,call before delivery,NaN
HORD000187,SRC-050-H-000187,CUS00375,2018-10-12 11:56:00,Store,Bank Transfer,AUD,Bakers,Completed,2106.76,13.9,B3SAVE-36,15.0,191.52,1804.65,Spring,False,-37.747195,145.05548,Desktop,Store,please use minimal packaging,B3SAVE-36
HORD000188,SRC-050-H-000188,CUS00014,2018-07-15 13:46:00,Store,Gift Card,AUD,Bakers,Completed,4480.02,13.04,NaN,5.0,407.27,4269.06,Winter,False,-37.831912,145.02503,Desktop,Paid Search,gift purchase for a family member,NaN
HORD000189,SRC-050-H-000189,CUS00288,2018-03-13 16:34:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,865.72,7.27,NaN,10.0,78.7,786.42,Autumn,False,-37.815896,144.971526,Desktop,Organic,please leave at reception,NaN
HORD000190,SRC-050-H-000190,CUS00396,2018-05-09 11:43:00,Web,PayPal,AUD,Thompson,Completed,2234.51,21.62,NaN,10.0,203.14,2032.68,Autumn,True,-37.83313,144.900943,Tablet,Paid Search,please use minimal packaging,NaN
HORD000191,SRC-050-H-000191,CUS00287,2018-10-25 16:58:00,Web,Bank Transfer,AUD,Nickolson,Completed,5276.21,10.0,NaN,0.0,479.66,5286.21,Spring,False,-37.849339,144.971451,Desktop,Paid Search,call before delivery,NaN
HORD000192,SRC-050-H-000192,CUS00151,2018-11-08 10:52:00,Mobile,Gift Card,AUD,Nickolson,Completed,1099.45,20.74,NaN,10.0,99.95,1010.25,Spring,True,-37.847391,144.947289,Mobile,Paid Search,please use minimal packaging,NaN
HORD000193,SRC-050-H-000193,CUS00211,2018-06-15 14:07:00,Web,Card,AUD,Bakers,Completed,2095.23,12.57,NaN,0.0,190.48,2107.8,Winter,False,-37.782928,144.99887,Desktop,Referral,please use minimal packaging,NaN
HORD000194,SRC-050-H-000194,CUS00196,2018-03-28 16:44:00,Web,PayPal,AUD,Nickolson,Completed,8091.31,8.54,NaN,10.0,735.57,7290.72,Autumn,False,-37.832023,144.9843,Desktop,Paid Search,call before delivery,NaN
HORD000195,SRC-050-H-000195,CUS00429,2018-09-21 13:46:00,Mobile,Gift Card,AUD,Thompson,Completed,3850.32,10.72,NaN,5.0,350.03,3668.52,Spring,False,-37.837044,144.907494,Tablet,Referral,call before delivery,NaN
HORD000196,SRC-050-H-000196,CUS00136,2018-07-15 08:34:00,Store,PayPal,AUD,Thompson,Completed,321.21,27.0,B3SAVE-45,15.0,29.2,300.03,Winter,True,-37.853442,144.932769,Mobile,Organic,call before delivery,B3SAVE-45
HORD000197,SRC-050-H-000197,CUS00471,2018-05-29 13:46:00,Web,Card,AUD,Bakers,Completed,4244.17,13.19,B3SAVE-46,25.0,385.83,3196.32,Autumn,False,-37.739434,145.008477,Desktop,Social,call before delivery,B3SAVE-46
HORD000198,SRC-050-H-000198,CUS00011,2018-09-21 11:15:00,Store,Card,AUD,Nickolson,Completed,753.77,11.92,NaN,5.0,68.52,728.0,Spring,False,-37.864207,145.007331,Desktop,Referral,call before delivery,NaN
HORD000199,SRC-050-H-000199,CUS00179,2018-04-10 17:49:00,Web,Card,AUD,Bakers,Completed,402.53,12.1,NaN,0.0,36.59,414.63,Autumn,False,-37.789124,145.064769,Tablet,Organic,gift purchase for a family member,NaN
HORD000200,SRC-050-H-000200,CUS00197,2018-06-05 14:01:00,Mobile,PayPal,AUD,Thompson,Completed,2802.52,12.8,B3SAVE-49,25.0,254.77,2114.69,Winter,False,-37.807921,144.910022,Mobile,Social,please leave at reception,B3SAVE-49
HORD000201,SRC-050-H-000201,CUS00359,2018-02-21 12:42:00,Mobile,Card,AUD,Nickolson,Completed,2457.66,10.09,NaN,5.0,223.42,2344.87,Summer,False,-37.844144,144.959262,Desktop,Referral,gift purchase for a family member,NaN
HORD000202,SRC-050-H-000202,CUS00336,2018-07-03 10:02:00,Web,PayPal,AUD,Thompson,Completed,1268.09,11.35,NaN,5.0,115.28,1216.04,Winter,False,-37.801628,144.958554,Desktop,Referral,call before delivery,NaN
HORD000203,SRC-050-H-000203,CUS00220,2018-07-18 10:47:00,Mobile,Bank Transfer,AUD,Thompson,Completed,3011.96,16.85,B3SAVE-52,20.0,273.81,2426.42,Winter,False,-37.745466,144.912695,Mobile,Organic,please leave at reception,B3SAVE-52
HORD000204,SRC-050-H-000204,CUS00259,2018-06-21 09:20:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,3766.65,16.25,NaN,0.0,342.42,3782.9,Winter,False,-37.884393,144.977227,Desktop,Organic,call before delivery,NaN
HORD000205,SRC-050-H-000205,CUS00262,2018-01-09 14:30:00,Web,Card,AUD,Thompson,Completed,1134.36,20.83,B3SAVE-54,20.0,103.12,928.32,Summer,True,-37.835224,144.91104,Tablet,Referral,no special instruction,B3SAVE-54
HORD000206,SRC-050-H-000206,CUS00495,2018-11-29 09:00:00,Store,Bank Transfer,AUD,Thompson,Completed,5746.88,11.41,NaN,0.0,522.44,5758.29,Spring,False,-37.76472,144.952246,Tablet,Organic,gift purchase for a family member,NaN
HORD000207,SRC-050-H-000207,CUS00234,2018-08-19 20:38:00,Store,PayPal,AUD,Bakers,Completed,2110.48,13.04,NaN,0.0,191.86,2123.52,Winter,False,-37.800024,145.033902,Mobile,Store,call before delivery,NaN
HORD000208,SRC-050-H-000208,CUS00493,2018-07-13 20:04:00,Mobile,Card,AUD,Bakers,Completed,1984.02,12.36,NaN,0.0,180.37,1996.38,Winter,False,-37.802124,145.025169,Tablet,Store,call before delivery,NaN
